,pitch_type,fastball,start_speed,zone,code,type,b_score,p_score,ab_id,pitch_num,b_count,s_count,outs,on_1b,on_2b,on_3b,event,inning,left_batter,top,weather,start_time,year,day_game,b_0,b_1,b_2,b_3,s_0,s_1,s_2,o_0,o_1,o_2,s_over_b,b_over_s,on_2b3b,inning_sq_root,after_4_inning,after_5_inning,firstball,first2ball,abs_diff,diff,tie,ahead,behind,tempature,more_than_70,last_pitch_type,last_fastball,last_code,last_type,last_b,last_s,last_inplay,last_contact,last_pitch,last_run,last_in_play_out,last_pa,last_num,game_pitch,last_over_9,over_30_pitches,last_pa_homerun,last_pa_double_triple,last_pa_long,last_pa_so,last_pa_bb,last_pa_dp,last_pa_out
12538,FF,1,96.1,5.0,F,S,0,1,2018129252,7,3,2,0,1,0,0,Single,4,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2.0,1,0,0,0,1,1,0,1,0,81,1,FF,1,F,S,0,1,0,1,S,0,0,Walk,5,45,0,1,0,0,0,0,1,0,0
12539,FF,1,95.4,4.0,D,X,0,1,2018129252,8,3,2,0,1,0,0,Single,4,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2.0,1,0,0,0,1,1,0,1,0,81,1,FF,1,F,S,0,1,0,1,S,0,0,Walk,5,45,0,1,0,0,0,0,1,0,0
12540,FF,1,95.3,11.0,F,S,0,1,2018129253,1,0,0,0,1,0,1,Strikeout,4,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2.0,1,0,1,1,1,1,0,1,0,81,1,FF,1,D,X,0,0,1,1,H,0,0,Single,8,53,0,1,0,0,0,0,0,0,0
12541,FF,1,95.0,11.0,F,S,0,1,2018129253,2,0,1,0,1,0,1,Strikeout,4,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,0,1,0,1,0,0,1,0,1,2.0,1,0,0,1,1,1,0,1,0,81,1,FF,1,F,S,0,1,0,1,S,0,0,Single,8,53,0,1,0,0,0,0,0,0,0
12542,CH,0,83.9,7.0,F,S,0,1,2018129253,3,0,2,0,1,0,1,Strikeout,4,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,0,0,1,1,0,0,1,0,1,2.0,1,0,0,0,1,1,0,1,0,81,1,FF,1,F,S,0,1,0,1,S,0,0,Single,8,53,0,1,0,0,0,0,0,0,0
12543,FF,1,96.4,11.0,F,S,0,1,2018129253,4,0,2,0,1,0,1,Strikeout,4,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,0,0,1,1,0,0,1,0,1,2.0,1,0,0,0,1,1,0,1,0,81,1,CH,0,F,S,0,1,0,1,S,0,0,Single,8,53,0,1,0,0,0,0,0,0,0
12544,CH,0,84.9,13.0,F,S,0,1,2018129253,5,0,2,0,1,0,1,Strikeout,4,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,0,0,1,1,0,0,1,0,1,2.0,1,0,0,0,1,1,0,1,0,81,1,FF,1,F,S,0,1,0,1,S,0,0,Single,8,53,0,1,0,0,0,0,0,0,0
12545,SL,0,87.4,14.0,S,S,0,1,2018129253,6,0,2,0,1,0,1,Strikeout,4,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,0,0,1,1,0,0,1,0,1,2.0,1,0,0,0,1,1,0,1,0,81,1,CH,0,F,S,0,1,0,1,S,0,0,Single,8,53,0,1,0,0,0,0,0,0,0
12546,CH,0,84.6,13.0,B,B,0,1,2018129254,1,0,0,1,1,0,1,Pop Out,4,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2.0,1,0,1,1,1,1,0,1,0,81,1,SL,0,S,S,0,1,0,0,S,0,0,Strikeout,6,59,0,1,0,0,0,1,0,0,1
12547,CH,0,85.4,11.0,B,B,0,1,2018129254,2,1,0,1,1,0,1,Pop Out,4,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,1,0,0,1,0,0,0,1,0,0,1,1,2.0,1,0,0,1,1,1,0,1,0,81,1,CH,0,B,B,1,0,0,0,B,0,0,Strikeout,6,59,0,1,0,0,0,1,0,0,1
12548,FF,1,96.3,11.0,S,S,0,1,2018129254,3,2,0,1,1,0,1,Pop Out,4,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,1,0,1,0,0,0,1,0,0,1,1,2.0,1,0,0,0,1,1,0,1,0,81,1,CH,0,B,B,1,0,0,0,B,0,0,Strikeout,6,59,0,1,0,0,0,1,0,0,1
12549,FC,1,89.9,11.0,B,B,0,1,2018129254,4,2,1,1,1,0,1,Pop Out,4,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,1,0,0,1,0,0,1,0,0,1,1,2.0,1,0,0,0,1,1,0,1,0,81,1,FF,1,S,S,0,1,0,0,S,0,0,Strikeout,6,59,0,1,0,0,0,1,0,0,1
12550,CH,0,84.6,5.0,F,S,0,1,2018129254,5,3,1,1,1,0,1,Pop Out,4,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,0,1,0,1,0,0,1,0,0,1,1,2.0,1,0,0,0,1,1,0,1,0,81,1,FC,1,B,B,1,0,0,0,B,0,0,Strikeout,6,59,0,1,0,0,0,1,0,0,1
12551,FF,1,97.2,2.0,F,S,0,1,2018129254,6,3,2,1,1,0,1,Pop Out,4,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,0,1,0,0,1,0,1,0,0,1,1,2.0,1,0,0,0,1,1,0,1,0,81,1,CH,0,F,S,0,1,0,1,S,0,0,Strikeout,6,59,0,1,0,0,0,1,0,0,1
12552,FF,1,96.7,2.0,F,S,0,1,2018129254,7,3,2,1,1,0,1,Pop Out,4,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,0,1,0,0,1,0,1,0,0,1,1,2.0,1,0,0,0,1,1,0,1,0,81,1,FF,1,F,S,0,1,0,1,S,0,0,Strikeout,6,59,0,1,0,0,0,1,0,0,1
12553,FF,1,96.5,12.0,X,X,0,1,2018129254,8,3,2,1,1,0,1,Pop Out,4,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,0,1,0,0,1,0,1,0,0,1,1,2.0,1,0,0,0,1,1,0,1,0,81,1,FF,1,F,S,0,1,0,1,S,0,0,Strikeout,6,59,0,1,0,0,0,1,0,0,1
12554,FF,1,97.0,12.0,B,B,0,1,2018129255,1,0,0,2,1,0,1,Groundout,4,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2.0,1,0,1,1,1,1,0,1,0,81,1,FF,1,X,X,0,0,1,1,X,0,0,Pop Out,8,67,0,1,0,0,0,0,0,0,1
12555,CH,0,86.1,13.0,B,B,0,1,2018129255,2,1,0,2,1,0,1,Groundout,4,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,1,0,0,1,0,0,0,0,1,0,1,1,2.0,1,0,0,1,1,1,0,1,0,81,1,FF,1,B,B,1,0,0,0,B,0,0,Pop Out,8,67,0,1,0,0,0,0,0,0,1
12556,FF,1,97.9,11.0,B,B,0,1,2018129255,3,2,0,2,1,0,1,Groundout,4,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,1,0,1,0,0,0,0,1,0,1,1,2.0,1,0,0,0,1,1,0,1,0,81,1,CH,0,B,B,1,0,0,0,B,0,0,Pop Out,8,67,0,1,0,0,0,0,0,0,1
12557,FC,1,91.0,6.0,S,S,0,1,2018129255,4,3,0,2,1,0,1,Groundout,4,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,0,1,1,0,0,0,0,1,0,1,1,2.0,1,0,0,0,1,1,0,1,0,81,1,FF,1,B,B,1,0,0,0,B,0,0,Pop Out,8,67,0,1,0,0,0,0,0,0,1
12558,FF,1,96.5,11.0,F,S,0,1,2018129255,5,3,1,2,1,0,1,Groundout,4,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,0,1,0,1,0,0,0,1,0,1,1,2.0,1,0,0,0,1,1,0,1,0,81,1,FC,1,S,S,0,1,0,0,S,0,0,Pop Out,8,67,0,1,0,0,0,0,0,0,1
12559,CU,0,79.8,13.0,X,X,0,1,2018129255,6,3,2,2,1,0,1,Groundout,4,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,0,1,0,0,1,0,0,1,0,1,1,2.0,1,0,0,0,1,1,0,1,0,81,1,FF,1,F,S,0,1,0,1,S,0,0,Pop Out,8,67,0,1,0,0,0,0,0,0,1
12560,SL,0,84.6,9.0,C,S,0,1,2018129260,1,0,0,0,0,0,0,Strikeout,5,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2.23606797749979,1,1,1,1,1,1,0,1,0,81,1,CU,0,X,X,0,0,1,1,X,0,0,Strikeout,6,73,0,1,0,0,0,1,0,0,1
12561,FF,1,93.5,9.0,C,S,0,1,2018129260,2,0,1,0,0,0,0,Strikeout,5,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2.23606797749979,1,1,0,1,1,1,0,1,0,81,1,SL,0,C,S,0,1,0,0,S,0,0,Strikeout,6,73,0,1,0,0,0,1,0,0,1
12562,CH,0,83.3,14.0,W,S,0,1,2018129260,3,0,2,0,0,0,0,Strikeout,5,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,0,0,1,1,0,0,1,0,0,2.23606797749979,1,1,0,0,1,1,0,1,0,81,1,FF,1,C,S,0,1,0,0,S,0,0,Strikeout,6,73,0,1,0,0,0,1,0,0,1
12563,FF,1,93.8,5.0,C,S,0,1,2018129261,1,0,0,1,0,0,0,Groundout,5,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2.23606797749979,1,1,1,1,1,1,0,1,0,81,1,CH,0,W,S,0,1,0,0,S,0,0,Strikeout,3,76,0,1,0,0,0,1,0,0,1
12564,CU,0,75.3,11.0,B,B,0,1,2018129261,2,0,1,1,0,0,0,Groundout,5,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2.23606797749979,1,1,0,1,1,1,0,1,0,81,1,FF,1,C,S,0,1,0,0,S,0,0,Strikeout,3,76,0,1,0,0,0,1,0,0,1
12565,FF,1,94.7,1.0,F,S,0,1,2018129261,3,1,1,1,0,0,0,Groundout,5,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2.23606797749979,1,1,0,0,1,1,0,1,0,81,1,CU,0,B,B,1,0,0,0,B,0,0,Strikeout,3,76,0,1,0,0,0,1,0,0,1
12566,CH,0,84.0,7.0,X,X,0,1,2018129261,4,1,2,1,0,0,0,Groundout,5,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2.23606797749979,1,1,0,0,1,1,0,1,0,81,1,FF,1,F,S,0,1,0,1,S,0,0,Strikeout,3,76,0,1,0,0,0,1,0,0,1
12567,SL,0,85.5,4.0,F,S,0,1,2018129262,1,0,0,2,0,0,0,Pop Out,5,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.23606797749979,1,1,1,1,1,1,0,1,0,81,1,CH,0,X,X,0,0,1,1,X,0,0,Groundout,4,80,0,1,0,0,0,0,0,0,1
12568,FF,1,95.8,6.0,T,S,0,1,2018129262,2,0,1,2,0,0,0,Pop Out,5,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2.23606797749979,1,1,0,1,1,1,0,1,0,81,1,SL,0,F,S,0,1,0,1,S,0,0,Groundout,4,80,0,1,0,0,0,0,0,0,1
12569,FF,1,96.2,11.0,X,X,0,1,2018129262,3,0,2,2,0,0,0,Pop Out,5,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2.23606797749979,1,1,0,0,1,1,0,1,0,81,1,FF,1,T,S,0,1,0,1,S,0,0,Groundout,4,80,0,1,0,0,0,0,0,0,1
12570,FF,1,93.9,14.0,B,B,0,1,2018129268,1,0,0,0,0,0,0,Home Run,6,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2.449489742783178,1,1,1,1,1,1,0,1,0,81,1,FF,1,X,X,0,0,1,1,X,0,0,Strikeout,3,83,0,1,0,0,0,1,0,0,1
12571,SL,0,85.5,7.0,E,X,0,1,2018129268,2,1,0,0,0,0,0,Home Run,6,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2.449489742783178,1,1,0,1,1,1,0,1,0,81,1,FF,1,B,B,1,0,0,0,B,0,0,Strikeout,3,83,0,1,0,0,0,1,0,0,1
12572,FF,1,94.6,2.0,S,S,1,1,2018129269,1,0,0,0,0,0,0,Strikeout,6,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2.449489742783178,1,1,1,1,0,0,1,0,0,81,1,SL,0,E,X,0,0,1,1,R,1,1,Home Run,2,85,0,1,1,0,1,0,0,0,0
12573,FF,1,94.7,11.0,F,S,1,1,2018129269,2,0,1,0,0,0,0,Strikeout,6,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2.449489742783178,1,1,0,1,0,0,1,0,0,81,1,FF,1,S,S,0,1,0,0,S,0,0,Home Run,2,85,0,1,1,0,1,0,0,0,0
12574,CH,0,83.5,7.0,S,S,1,1,2018129269,3,0,2,0,0,0,0,Strikeout,6,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,0,0,1,1,0,0,1,0,0,2.449489742783178,1,1,0,0,0,0,1,0,0,81,1,FF,1,F,S,0,1,0,1,S,0,0,Home Run,2,85,0,1,1,0,1,0,0,0,0
12575,CH,0,82.0,13.0,C,S,1,1,2018129270,1,0,0,1,0,0,0,Lineout,6,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2.449489742783178,1,1,1,1,0,0,1,0,0,81,1,CH,0,S,S,0,1,0,0,S,0,0,Strikeout,3,88,0,1,0,0,0,1,0,0,1
12576,FF,1,93.5,11.0,B,B,1,1,2018129270,2,0,1,1,0,0,0,Lineout,6,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2.449489742783178,1,1,0,1,0,0,1,0,0,81,1,CH,0,C,S,0,1,0,0,S,0,0,Strikeout,3,88,0,1,0,0,0,1,0,0,1
12577,FF,1,93.6,11.0,C,S,1,1,2018129270,3,1,1,1,0,0,0,Lineout,6,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2.449489742783178,1,1,0,0,0,0,1,0,0,81,1,FF,1,B,B,1,0,0,0,B,0,0,Strikeout,3,88,0,1,0,0,0,1,0,0,1
12578,FF,1,96.2,2.0,X,X,1,1,2018129270,4,1,2,1,0,0,0,Lineout,6,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2.449489742783178,1,1,0,0,0,0,1,0,0,81,1,FF,1,C,S,0,1,0,0,S,0,0,Strikeout,3,88,0,1,0,0,0,1,0,0,1
12579,FF,1,95.3,11.0,S,S,1,1,2018129271,1,0,0,2,0,0,0,Flyout,6,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.449489742783178,1,1,1,1,0,0,1,0,0,81,1,FF,1,X,X,0,0,1,1,X,0,0,Lineout,4,92,0,1,0,0,0,0,0,0,1
12580,FF,1,95.9,12.0,B,B,1,1,2018129271,2,0,1,2,0,0,0,Flyout,6,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2.449489742783178,1,1,0,1,0,0,1,0,0,81,1,FF,1,S,S,0,1,0,0,S,0,0,Lineout,4,92,0,1,0,0,0,0,0,0,1
12581,CU,0,79.1,14.0,B,B,1,1,2018129271,3,1,1,2,0,0,0,Flyout,6,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2.449489742783178,1,1,0,0,0,0,1,0,0,81,1,FF,1,B,B,1,0,0,0,B,0,0,Lineout,4,92,0,1,0,0,0,0,0,0,1
12582,FF,1,95.8,8.0,F,S,1,1,2018129271,4,2,1,2,0,0,0,Flyout,6,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2.449489742783178,1,1,0,0,0,0,1,0,0,81,1,CU,0,B,B,1,0,0,0,B,0,0,Lineout,4,92,0,1,0,0,0,0,0,0,1
12583,CH,0,84.4,13.0,F,S,1,1,2018129271,5,2,2,2,0,0,0,Flyout,6,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.449489742783178,1,1,0,0,0,0,1,0,0,81,1,FF,1,F,S,0,1,0,1,S,0,0,Lineout,4,92,0,1,0,0,0,0,0,0,1
12584,SL,0,87.5,5.0,F,S,1,1,2018129271,6,2,2,2,0,0,0,Flyout,6,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.449489742783178,1,1,0,0,0,0,1,0,0,81,1,CH,0,F,S,0,1,0,1,S,0,0,Lineout,4,92,0,1,0,0,0,0,0,0,1
12585,SL,0,85.6,14.0,F,S,1,1,2018129271,7,2,2,2,0,0,0,Flyout,6,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.449489742783178,1,1,0,0,0,0,1,0,0,81,1,SL,0,F,S,0,1,0,1,S,0,0,Lineout,4,92,0,1,0,0,0,0,0,0,1
12586,FF,1,95.8,12.0,X,X,1,1,2018129271,8,2,2,2,0,0,0,Flyout,6,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.449489742783178,1,1,0,0,0,0,1,0,0,81,1,SL,0,F,S,0,1,0,1,S,0,0,Lineout,4,92,0,1,0,0,0,0,0,0,1
12587,CH,0,83.2,13.0,C,S,1,1,2018129276,1,0,0,0,0,0,0,Groundout,7,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2.6457513110645907,1,1,1,1,0,0,1,0,0,81,1,FF,1,X,X,0,0,1,1,X,0,0,Flyout,8,100,0,1,0,0,0,0,0,0,1
12588,CU,0,77.0,14.0,B,B,1,1,2018129276,2,0,1,0,0,0,0,Groundout,7,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2.6457513110645907,1,1,0,1,0,0,1,0,0,81,1,CH,0,C,S,0,1,0,0,S,0,0,Flyout,8,100,0,1,0,0,0,0,0,0,1
12589,FF,1,94.6,11.0,B,B,1,1,2018129276,3,1,1,0,0,0,0,Groundout,7,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2.6457513110645907,1,1,0,0,0,0,1,0,0,81,1,CU,0,B,B,1,0,0,0,B,0,0,Flyout,8,100,0,1,0,0,0,0,0,0,1
12590,FF,1,94.8,3.0,C,S,1,1,2018129276,4,2,1,0,0,0,0,Groundout,7,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2.6457513110645907,1,1,0,0,0,0,1,0,0,81,1,FF,1,B,B,1,0,0,0,B,0,0,Flyout,8,100,0,1,0,0,0,0,0,0,1
12591,FC,1,89.2,9.0,F,S,1,1,2018129276,5,2,2,0,0,0,0,Groundout,7,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2.6457513110645907,1,1,0,0,0,0,1,0,0,81,1,FF,1,C,S,0,1,0,0,S,0,0,Flyout,8,100,0,1,0,0,0,0,0,0,1
12592,FC,1,88.9,1.0,F,S,1,1,2018129276,6,2,2,0,0,0,0,Groundout,7,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2.6457513110645907,1,1,0,0,0,0,1,0,0,81,1,FC,1,F,S,0,1,0,1,S,0,0,Flyout,8,100,0,1,0,0,0,0,0,0,1
12593,FF,1,95.4,5.0,F,S,1,1,2018129276,7,2,2,0,0,0,0,Groundout,7,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2.6457513110645907,1,1,0,0,0,0,1,0,0,81,1,FC,1,F,S,0,1,0,1,S,0,0,Flyout,8,100,0,1,0,0,0,0,0,0,1
12594,FF,1,95.7,5.0,X,X,1,1,2018129276,8,2,2,0,0,0,0,Groundout,7,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2.6457513110645907,1,1,0,0,0,0,1,0,0,81,1,FF,1,F,S,0,1,0,1,S,0,0,Flyout,8,100,0,1,0,0,0,0,0,0,1
12595,CH,0,83.2,5.0,C,S,1,1,2018129277,1,0,0,1,0,0,0,Groundout,7,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2.6457513110645907,1,1,1,1,0,0,1,0,0,81,1,FF,1,X,X,0,0,1,1,X,0,0,Groundout,8,108,0,1,0,0,0,0,0,0,1
12596,CH,0,84.1,13.0,F,S,1,1,2018129277,2,0,1,1,0,0,0,Groundout,7,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2.6457513110645907,1,1,0,1,0,0,1,0,0,81,1,CH,0,C,S,0,1,0,0,S,0,0,Groundout,8,108,0,1,0,0,0,0,0,0,1
12597,FC,1,89.6,14.0,B,B,1,1,2018129277,3,0,2,1,0,0,0,Groundout,7,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2.6457513110645907,1,1,0,0,0,0,1,0,0,81,1,CH,0,F,S,0,1,0,1,S,0,0,Groundout,8,108,0,1,0,0,0,0,0,0,1
12598,CH,0,82.5,13.0,X,X,1,1,2018129277,4,1,2,1,0,0,0,Groundout,7,1,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2.6457513110645907,1,1,0,0,0,0,1,0,0,81,1,FC,1,B,B,1,0,0,0,B,0,0,Groundout,8,108,0,1,0,0,0,0,0,0,1
12599,SL,0,85.9,14.0,S,S,1,1,2018129278,1,0,0,2,0,0,0,Strikeout,7,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.6457513110645907,1,1,1,1,0,0,1,0,0,81,1,CH,0,X,X,0,0,1,1,X,0,0,Groundout,4,112,0,1,0,0,0,0,0,0,1
12600,SL,0,85.8,9.0,S,S,1,1,2018129278,2,0,1,2,0,0,0,Strikeout,7,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2.6457513110645907,1,1,0,1,0,0,1,0,0,81,1,SL,0,S,S,0,1,0,0,S,0,0,Groundout,4,112,0,1,0,0,0,0,0,0,1
12601,FF,1,96.7,12.0,S,S,1,1,2018129278,3,0,2,2,0,0,0,Strikeout,7,0,1,"81 degrees, cloudy",0 days 19:05:00,2018,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2.6457513110645907,1,1,0,0,0,0,1,0,0,81,1,SL,0,S,S,0,1,0,0,S,0,0,Groundout,4,112,0,1,0,0,0,0,0,0,1
12602,FF,1,96.0,12.0,B,B,0,0,2018135510,1,0,0,0,0,0,0,Groundout,1,1,0,"80 degrees, partly cloudy",0 days 19:06:00,2018,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0,0,1,1,0,0,1,0,0,80,1,FF,1,S,S,0,1,0,0,S,0,0,Strikeout,3,-1,0,0,0,0,0,1,0,0,1
12603,FC,1,90.2,4.0,F,S,0,0,2018135510,2,1,0,0,0,0,0,Groundout,1,1,0,"80 degrees, partly cloudy",0 days 19:06:00,2018,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1.0,0,0,0,1,0,0,1,0,0,80,1,FF,1,B,B,1,0,0,0,B,0,0,Strikeout,3,-1,0,0,0,0,0,1,0,0,1
12604,FC,1,89.1,11.0,B,B,0,0,2018135510,3,1,1,0,0,0,0,Groundout,1,1,0,"80 degrees, partly cloudy",0 days 19:06:00,2018,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,80,1,FC,1,F,S,0,1,0,1,S,0,0,Strikeout,3,-1,0,0,0,0,0,1,0,0,1
12605,FF,1,96.1,7.0,X,X,0,0,2018135510,4,2,1,0,0,0,0,Groundout,1,1,0,"80 degrees, partly cloudy",0 days 19:06:00,2018,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1.0,0,0,0,0,0,0,1,0,0,80,1,FC,1,B,B,1,0,0,0,B,0,0,Strikeout,3,-1,0,0,0,0,0,1,0,0,1
12606,SL,0,85.3,8.0,C,S,0,0,2018135511,1,0,0,1,0,0,0,Strikeout,1,0,0,"80 degrees, partly cloudy",0 days 19:06:00,2018,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0,0,1,1,0,0,1,0,0,80,1,FF,1,X,X,0,0,1,1,X,0,0,Groundout,4,3,0,0,0,0,0,0,0,0,1
12607,FF,1,95.6,13.0,B,B,0,0,2018135511,2,0,1,1,0,0,0,Strikeout,1,0,0,"80 degrees, partly cloudy",0 days 19:06:00,2018,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1.0,0,0,0,1,0,0,1,0,0,80,1,SL,0,C,S,0,1,0,0,S,0,0,Groundout,4,3,0,0,0,0,0,0,0,0,1
12608,FF,1,96.0,12.0,B,B,0,0,2018135511,3,1,1,1,0,0,0,Strikeout,1,0,0,"80 degrees, partly cloudy",0 days 19:06:00,2018,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,80,1,FF,1,B,B,1,0,0,0,B,0,0,Groundout,4,3,0,0,0,0,0,0,0,0,1
12609,FF,1,96.8,9.0,T,S,0,0,2018135511,4,2,1,1,0,0,0,Strikeout,1,0,0,"80 degrees, partly cloudy",0 days 19:06:00,2018,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1.0,0,0,0,0,0,0,1,0,0,80,1,FF,1,B,B,1,0,0,0,B,0,0,Groundout,4,3,0,0,0,0,0,0,0,0,1
12610,FF,1,97.0,4.0,S,S,0,0,2018135511,5,2,2,1,0,0,0,Strikeout,1,0,0,"80 degrees, partly cloudy",0 days 19:06:00,2018,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,80,1,FF,1,T,S,0,1,0,1,S,0,0,Groundout,4,3,0,0,0,0,0,0,0,0,1
